,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6418,1173291666317925350,https://www.airbnb.com/rooms/1173291666317925350,20240900000000.0,29/09/2024,city scrape,La casa de la luz.,"Sunset 365 days, over the sea and the beach. Front line, clear views.<br />Floor 4 without elevator in private development.<br />Reformed in tune with the wonderful surrounding environment in order to take advantage of its unparalleled light and views over the beach and the sea.<br />Following this philosophy, it does not have blinds, but stores that give complete privacy and partially obscure the light entry if desired.<br /><br />IMPORTANT: Accommodation licensed for tourist use and safe according to this activity.","Private urbanization with outdoor sports facilities (children's pool, adult pool, tennis court, basketball and futbito court, bar, restaurant and terrace available within the urbanization.",https://a0.muscache.com/pictures/hosting/Hosting-1173291666317925350/original/73a7b139-ac5e-4bb6-b874-f2313818277d.jpeg,158015794,https://www.airbnb.com/users/show/158015794,Maria,09/11/2017,,,within a day,100%,94%,f,https://a0.muscache.com/im/pictures/user/eef309da-9aae-4823-a29f-3ff2b9f09c91.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eef309da-9aae-4823-a29f-3ff2b9f09c91.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Sopela, Euskadi, Spain",Sopelana,Vizcaya,43.393182862918536,-2.989054061,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Toaster"", ""Bidet"", ""Free parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Skate ramp"", ""Mountain view"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Books and reading material"", ""Dishwasher"", ""Waterfront"", ""Body soap"", ""Beach access \u2013 Beachfront"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Host greets you"", ""Blender"", ""Ocean view"", ""Microwave"", ""Pool"", ""Long term stays allowed"", ""Paid parking off premises"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Stove"", ""Shower gel"", ""Clothing storage"", ""Room-darkening shades"", ""Bed linens"", ""Sea view"", ""Oven"", ""Beach view"", ""Hot water"", ""Dining table"", ""TV"", ""Cooking basics""]",$201.00,4,60,4,4,60,60,4.0,60.0,,t,18,48,73,336,29/09/2024,9,9,4,20/07/2024,27/09/2024,5.0,5.0,4.78,5.0,5.0,4.89,5.0,,f,1,1,0,0,3.75
6458,1179678002213154981,https://www.airbnb.com/rooms/1179678002213154981,20240900000000.0,29/09/2024,city scrape,Habitación en Barakaldo (Bilbao),"Room in Bilbao. The apartment has two rooms and I live one of them permanently, so the other room is available. It is located on a fifth floor without an elevator, two minutes from the mouth of the Cruces metro in Barakaldo, Bilbao. 20 min to downtown by metro. Ideal for short stays. The apartment has a kitchen, washing machine and shared bathroom.",,https://a0.muscache.com/pictures/miso/Hosting-1179678002213154981/original/d497c91d-4542-4152-aab0-f575c8ccb5c8.jpeg,220238830,https://www.airbnb.com/users/show/220238830,Aldo,12/10/2018,"Bilbao, Spain","Soy una persona que en lo posible trata de conocer cada vez más lugares, soy Peruano y radico en Bilbao, España. Trabajo en el rubro informático y me gusta disfrutar de una buena comida, un buen vino y por supuesto de la buena música. Me gusta asistir a conciertos y demás eventos. Un saludo.",within a day,62%,43%,f,https://a0.muscache.com/im/pictures/user/7d4ff22d-cdcf-4170-9290-a4f55f0f8dd7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7d4ff22d-cdcf-4170-9290-a4f55f0f8dd7.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Barakaldo,Vizcaya,43.2843939,-2.9830472,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,"[""Kitchen"", ""Washer"", ""Smoking allowed"", ""Wifi""]",$40.00,1,10,1,1,10,10,1.0,10.0,,t,18,46,76,77,29/09/2024,16,16,6,23/06/2024,14/09/2024,4.81,4.81,4.56,4.81,4.94,4.44,4.5,,f,1,0,1,0,4.85
6462,1180456675032027993,https://www.airbnb.com/rooms/1180456675032027993,20240900000000.0,30/09/2024,previous scrape,Mountain House next to the See,,,https://a0.muscache.com/pictures/hosting/Hosting-1180456675032027993/original/8fb08636-b6da-43e0-9d7f-0079150b165d.jpeg,510268707,https://www.airbnb.com/users/show/510268707,Paz,16/04/2023,,,within a day,67%,0%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,2,['phone'],f,t,,Mungai,Vizcaya,43.321171,-2.8448093,Entire home,Entire home/apt,8,,4.5 baths,5.0,,"[""Outdoor dining area"", ""Free parking on premises"", ""Indoor fireplace"", ""Pool"", ""Piano"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Outdoor shower"", ""BBQ grill"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV"", ""Fire pit""]",,1,365,1,1,365,365,1.0,365.0,,,0,0,0,0,30/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
6466,1180951981021907874,https://www.airbnb.com/rooms/1180951981021907874,20240900000000.0,29/09/2024,city scrape,Barinatxe Rooms. Barinatxe y Arrietara,"The upstairs of the house consists of two cozy bedrooms: Barinatxe, with a double bed; and Arrietara, with two single beds. Both have views of the countryside of the surroundings of Sopela, TV and closets. They also share a common space where a full bathroom is located, the living room (with fridge and microwave) and balcony. <br /><br />There is the possibility of adding extra beds which makes the maximum capacity of this space together with the rooms for 8 people.",,https://a0.muscache.com/pictures/miso/Hosting-1180951981021907874/original/bd45681c-376d-423a-bdbb-d5adec7c9a24.jpeg,122630211,https://www.airbnb.com/users/show/122630211,Ibon,26/03/2017,,"¡Bien venidas/os a Aloka Rooms!

Aloka Rooms es una casa de alojamiento turístico en el centro de sopela (Bizkaia) que consta de 4 habitaciones (dos en la planta baja y dos en la planta de arriba). Alquilamos por un lado, la parte de arriba (dos habitaciones, baño, pequeño salón y balcón, con capacidad para 8 personas) y la de abajo (dos habitaciones y baño, con capacidad para 5 personas). Además, la casa cuenta con járdin y salón-comedor.",within a day,70%,36%,f,https://a0.muscache.com/im/pictures/user/User-122630211/original/5e55f1d7-c259-4548-a3f1-74ff6f2dd348.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-122630211/original/5e55f1d7-c259-4548-a3f1-74ff6f2dd348.jpeg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,Sopelana,Vizcaya,43.38135031,-2.9856991,Private room in bed and breakfast,Private room,8,1.0,1 private bath,2.0,7.0,"[""Cooking basics"", ""Outdoor dining area"", ""Free parking on premises"", ""Indoor fireplace"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Self check-in"", ""Crib"", ""Smoke alarm"", ""Fire extinguisher"", ""Hair dryer"", ""Heating"", ""BBQ grill"", ""Lockbox"", ""Wifi"", ""TV"", ""First aid kit""]",$148.00,1,365,1,2,20,365,1.2,287.3,,t,27,53,79,332,29/09/2024,0,0,0,,,,,,,,,,L BI 93,f,2,0,2,0,
6515,1186266654959610772,https://www.airbnb.com/rooms/1186266654959610772,20240900000000.0,29/09/2024,city scrape,Apartamento cerca de la playa,"Nice apartment in the center a stone's throw from the beach! <br />Reformed in 2021, it has two connecting rooms, ideal for a couple with 1 or 2 children@s<br />In the center and 200 meters from the beach.<br />It comes with everything you'll need.<br />It has 2 paid parking lots very close, 150 mtos and 350 mtos.",,https://a0.muscache.com/pictures/miso/Hosting-1186266654959610772/original/55f6a1d9-4c79-4ead-8459-7c3caaea9b3e.jpeg,585463328,https://www.airbnb.com/users/show/585463328,Stella,24/06/2024,,,within a day,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,Zarautz,GuipÃºzcoa,43.28557,-2.1743265,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Kitchen"", ""Washer"", ""Exterior security cameras on property"", ""TV""]",$165.00,1,7,1,1,7,7,1.0,7.0,,t,28,58,88,179,29/09/2024,3,3,0,07/07/2024,24/08/2024,5.0,5.0,5.0,5.0,5.0,5.0,4.33,,f,1,1,0,0,1.06
6545,1191170297083092471,https://www.airbnb.com/rooms/1191170297083092471,20240900000000.0,30/09/2024,city scrape,Piso en inmejorable situación,"A home in the center, close to the beaches and with all amenities.","Next to the Casco Antiguo but in a quiet area.  With all the comforts a stone's throw away: shops, transportation, market and super markets.",https://a0.muscache.com/pictures/miso/Hosting-1191170297083092471/original/7a270ff9-516e-439f-bbeb-a370a2c1ad27.jpeg,23787129,https://www.airbnb.com/users/show/23787129,Nerea,15/11/2014,,,within a day,90%,71%,f,https://a0.muscache.com/im/users/23787129/profile_pic/1416137028/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23787129/profile_pic/1416137028/original.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,"Donostia, Euskadi, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.32301,-1.98152,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Beach view"", ""Ocean view"", ""Hot water"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Washer"", ""Clothing storage"", ""Laundromat nearby"", ""Wifi"", ""Room-darkening shades"", ""Sea view"", ""TV"", ""Kitchen""]",$403.00,2,30,1,2,30,30,2.0,30.0,,t,26,51,54,54,30/09/2024,3,3,1,22/07/2024,23/09/2024,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,1,0,0,1.27
6580,1194768768843496436,https://www.airbnb.com/rooms/1194768768843496436,20240900000000.0,30/09/2024,previous scrape,Aloka Rooms. Atxabiribil y sitio,"The floor below the house consists of two cozy rooms: Atxabiribil and Sitio, both with two single beds. They have views of the house's garden, TV and closets. They share a bathroom that is accessed by the hallway.<br /><br />An extra bed can be included in Atxabiribil.",,https://a0.muscache.com/pictures/miso/Hosting-1194768768843496436/original/e0a1a705-4149-4a89-8a95-2c973c92eadd.jpeg,122630211,https://www.airbnb.com/users/show/122630211,Ibon,26/03/2017,,"¡Bien venidas/os a Aloka Rooms!

Aloka Rooms es una casa de alojamiento turístico en el centro de sopela (Bizkaia) que consta de 4 habitaciones (dos en la planta baja y dos en la planta de arriba). Alquilamos por un lado, la parte de arriba (dos habitaciones, baño, pequeño salón y balcón, con capacidad para 8 personas) y la de abajo (dos habitaciones y baño, con capacidad para 5 personas). Además, la casa cuenta con járdin y salón-comedor.",within a day,70%,36%,f,https://a0.muscache.com/im/pictures/user/User-122630211/original/5e55f1d7-c259-4548-a3f1-74ff6f2dd348.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-122630211/original/5e55f1d7-c259-4548-a3f1-74ff6f2dd348.jpeg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,Sopelana,Vizcaya,43.381342514967415,-2.985672278,Private room in bed and breakfast,Private room,5,,1 private bath,2.0,,"[""Cooking basics"", ""Outdoor dining area"", ""Free parking on premises"", ""Indoor fireplace"", ""Self check-in"", ""Dedicated workspace"", ""Crib"", ""Smoke alarm"", ""Fire extinguisher"", ""Hair dryer"", ""Heating"", ""BBQ grill"", ""Lockbox"", ""Wifi"", ""TV"", ""First aid kit""]",,1,365,1,2,20,365,1.2,287.9,,t,30,60,90,364,30/09/2024,1,1,0,14/08/2024,14/08/2024,5.0,4.0,4.0,5.0,5.0,5.0,4.0,,f,2,0,2,0,0.63
6593,1195789100851678751,https://www.airbnb.com/rooms/1195789100851678751,20240900000000.0,30/09/2024,previous scrape,Bajo soleado (Sur) junto al mar en zona tranquila.,This home breathes peace of mind: Relax with the whole family!,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE5NTc4OTEwMDg1MTY3ODc1MQ%3D%3D/original/3b05b9d0-2bdd-4b31-8bbf-1fdd36787231.jpeg,93087365,https://www.airbnb.com/users/show/93087365,Cati,02/09/2016,"Basque Country, Spain",,within a day,90%,20%,f,https://a0.muscache.com/im/pictures/user/d085d498-394d-4f25-8361-a835e5d5b439.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d085d498-394d-4f25-8361-a835e5d5b439.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Getxo,Vizcaya,43.35718,-3.01482,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Hot water"", ""Park view"", ""Beach access \u2013 Beachfront"", ""Central heating"", ""Washer"", ""Wifi"", ""Garden view"", ""Kitchen"", ""TV""]",,1,31,2,7,31,31,4.1,31.0,,t,0,0,0,121,30/09/2024,2,2,0,12/08/2024,21/08/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,1.2
6627,1200587179452986207,https://www.airbnb.com/rooms/1200587179452986207,20240900000000.0,30/09/2024,city scrape,Habitación doble en Deusto,Enjoy the simplicity of this quiet and central accommodation.,,https://a0.muscache.com/pictures/miso/Hosting-1200587179452986207/original/f8aeb13d-ef7a-4b23-89fb-1dee0b6f6664.jpeg,13184112,https://www.airbnb.com/users/show/13184112,Raquel,16/03/2014,"Bilbao, Spain",Medical student traveling the world,within a day,80%,47%,f,https://a0.muscache.com/im/pictures/user/58499a3b-806c-43f5-b210-9b58a5a76d0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/58499a3b-806c-43f5-b210-9b58a5a76d0d.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.2692033,-2.9518237,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Hair dryer"", ""Washer"", ""Kitchen"", ""TV""]",$41.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,28,208,30/09/2024,3,3,0,20/07/2024,23/07/2024,4.33,4.33,3.33,5.0,5.0,5.0,4.33,,f,1,0,1,0,1.23
6658,1204143261401276918,https://www.airbnb.com/rooms/1204143261401276918,20240900000000.0,30/09/2024,city scrape,Apartamento en San Sebastián,"Loft only 20 minutes walking to San Sebastián surf beach Zurriola.<br />Location with easy access to main roads to travel around San Sebastián and south of France, only 30 minutes to the famous Biarritz beach. <br /><br />Important:<br />Private access from the garage only.<br />It’s a loft located ground floor but there is natural light coming in though windows in the ceiling.",,https://a0.muscache.com/pictures/hosting/Hosting-1204143261401276918/original/c462b204-fa39-4c2f-bb63-3f6a1c50171a.jpeg,6361997,https://www.airbnb.com/users/show/6361997,Ricardo,13/05/2013,"San Sebastián, Spain", I really like to meet other travelers and hear about their experiences. let me show you the best San Sebastian has to offer.,within a day,67%,,f,https://a0.muscache.com/im/pictures/user/a337dde1-1e20-4b8d-b678-84440c698a92.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a337dde1-1e20-4b8d-b678-84440c698a92.jpg?aki_policy=profile_x_medium,,1,13,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.31933,-1.95933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""TV"", ""First aid kit"", ""Wifi""]",$45.00,30,90,30,30,90,90,30.0,90.0,,t,0,0,0,121,30/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
6665,1205005373855957213,https://www.airbnb.com/rooms/1205005373855957213,20240900000000.0,30/09/2024,city scrape,Zurriola´s dream attic,"MONTHLY RENTAL (No for regular dwelling).<br />Price for summer from  July to September from 2,200 Euros/month. <br /><br />Pets and children welcome.<br />Stays from 32 nights and for as long as you want.<br /><br /> It is located in the heart of Gros, 200 meters from the Kursaal Palace and the beach with the best waves.  The apartment has:<br /><br />• Living room- very bright dining room<br />• Separate kitchen.<br />• Spacious bedroom with a 1.50 bed and an en-suite bathroom<br /><br />Please check our discounts. Pay less and enjoy more",,https://a0.muscache.com/pictures/miso/Hosting-1205005373855957213/original/77c3c84a-5ba6-48b1-aebc-3b8eda29612a.jpeg,182962109,https://www.airbnb.com/users/show/182962109,Josune,07/04/2018,,,within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/90b88523-ab01-427e-ab4a-b9d451542b3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90b88523-ab01-427e-ab4a-b9d451542b3a.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.3226085,-1.9767583,Casa particular,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoking allowed"", ""Pets allowed"", ""Wifi"", ""Kitchen"", ""TV""]",$105.00,32,365,32,32,365,365,32.0,365.0,,t,30,60,90,365,30/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
6676,1206260906154419877,https://www.airbnb.com/rooms/1206260906154419877,20240900000000.0,29/09/2024,city scrape,Casa rural Angoitia,Cottage in the skirts of Gorbea.<br />10 km from Hayedo Otzarreta and the Saldropo Wetland.<br />30 km from Bilbao and 30 km from Vitoria.,,https://a0.muscache.com/pictures/miso/Hosting-1206260906154419877/original/570a4b79-8bda-4ee2-858c-47ccad6eafdc.jpeg,591357007,https://www.airbnb.com/users/show/591357007,Luis,22/07/2024,,,within a day,85%,17%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,3,3,"['email', 'phone']",f,t,,Zeanuri,Vizcaya,43.1173303,-2.7651031,Entire home,Entire home/apt,16,7.0,7 baths,9.0,20.0,"[""Toaster"", ""Bidet"", ""Free parking on premises"", ""Dedicated workspace"", ""Bathtub"", ""BBQ grill"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Private entrance"", ""Kitchen"", ""Freezer"", ""Refrigerator"", ""Free street parking"", ""Dishwasher"", ""Crib"", ""Fire extinguisher"", ""Wifi"", ""Blender"", ""Microwave"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""High chair"", ""Bed linens"", ""Oven"", ""Coffee maker: drip coffee maker"", ""Clothing storage: closet"", ""Baby bath"", ""Hot water"", ""Dining table"", ""TV""]",$500.00,2,20,2,2,20,20,2.0,20.0,,t,20,50,80,258,29/09/2024,0,0,0,,,,,,,,,,,f,3,3,0,0,
6681,1206413545159104918,https://www.airbnb.com/rooms/1206413545159104918,20240900000000.0,30/09/2024,previous scrape,Casa en la costa de Barrika,"A quiet house, surrounded by nature, very comfortable and at the same time close to the beaches, metro and coastal towns.<br />Ideal for families and couples looking in retreat from connection to the natural and to know the coast and its wonders.<br />Two bedrooms and an adiciona living room with a sofa bed. <br /><br />11,000-square-meter porch and garden.",,https://a0.muscache.com/pictures/miso/Hosting-1206413545159104918/original/8ced9fff-16ca-499f-844d-f207c7a9ebbe.jpeg,591397685,https://www.airbnb.com/users/show/591397685,Naiara,22/07/2024,,,within a day,80%,17%,f,https://a0.muscache.com/im/pictures/user/User-591397685/original/755f218b-1d20-49a3-bfdc-b5f9916197ed.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-591397685/original/755f218b-1d20-49a3-bfdc-b5f9916197ed.jpeg?aki_policy=profile_x_medium,Musurieta,1,1,"['email', 'phone']",t,t,,Barrika,Vizcaya,43.39729,-2.9509,Entire home,Entire home/apt,7,,2 baths,2.0,,"[""Outdoor dining area"", ""Free parking on premises"", ""Indoor fireplace"", ""Air conditioning"", ""Piano"", ""Dedicated workspace"", ""Pets allowed"", ""Smoking allowed"", ""BBQ grill"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV"", ""First aid kit""]",,2,365,2,2,365,365,2.0,365.0,,t,8,36,65,288,30/09/2024,1,1,0,22/08/2024,22/08/2024,5.0,5.0,3.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.75
6690,1207393562656732670,https://www.airbnb.com/rooms/1207393562656732670,20240900000000.0,30/09/2024,city scrape,Calm apartment right in Center,Enjoy a luxury experience at this centrally-located home.,,https://a0.muscache.com/pictures/miso/Hosting-1207393562656732670/original/6a58c774-6e5c-4228-bd40-1e886ebe4ae9.png,587325538,https://www.airbnb.com/users/show/587325538,Rounak,03/07/2024,,,within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/User-587325538/original/c526d1f3-d29d-4561-b91e-7eb332371d2f.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-587325538/original/c526d1f3-d29d-4561-b91e-7eb332371d2f.png?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.30496,-1.98137,Private room in rental unit,Private room,1,0.5,Half-bath,1.0,1.0,"[""Paid parking on premises"", ""Lock on bedroom door"", ""Air conditioning"", ""Washer"", ""Wifi"", ""Kitchen""]",$88.00,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,365,30/09/2024,0,0,0,,,,,,,,,,,f,1,0,1,0,
